house_id,buid_date,date_priced,dst_dock,dst_mkt,dst_tower,dst_river,dining_rooms,bedrooms,bathrooms,king_visit,curse,king_blessing,locations,holy_tree,builder,price,house_age,build_year,priced_year
6e33216a,1606-01-06 14:14:00,1608-05-28 06:28:00,94.92869,8.675941,89.885173,31.988737,3.0,2.0,2.0,0,1.0,115,1,0.0,6,1325868.0,872.0,1606.0,1608.0
6e332172,1600-10-03 22:35:00,1610-05-15 15:11:00,,95.727257,65.75670600000001,12.074349,2.0,3.0,3.0,0,0.0,92,3,,6,1053739.0,3510.0,1600.0,1610.0
6e332177,1601-10-26 14:17:00,1609-04-20 07:24:00,77.786315,23.698186,160.887544,29.465144,4.0,4.0,2.0,0,0.0,154,0,1.0,6,1551870.0,2732.0,1601.0,1609.0
6e332180,1606-02-23 21:57:00,1612-01-26 07:14:00,122.199702,113.140614,92.573879,9.118919,2.0,3.0,2.0,0,0.0,28,1,1.0,6,836956.0,2162.0,1606.0,1612.0
6e332184,1601-05-19 04:40:00,1610-06-06 21:33:00,21.927707,37.243219,91.252041,44.813275,,2.0,2.0,1,0.0,89,1,1.0,6,1116330.0,3305.0,1601.0,1610.0
6e332188,1604-06-19 14:30:00,1612-05-19 23:13:00,20.287979,121.058469,270.219763,20.050965,,2.0,3.0,0,0.0,133,1,1.0,6,1221730.0,2891.0,1604.0,1612.0
6e332191,1606-07-17 17:20:00,1607-03-11 15:29:00,37.224154,64.364401,35.601147,75.441693,4.0,2.0,4.0,0,0.0,74,1,1.0,6,1346761.0,236.0,1606.0,1607.0
6e332195,1603-04-20 23:17:00,1608-07-08 21:57:00,69.553596,77.16993000000002,219.987193,29.624061,3.0,3.0,3.0,0,0.0,85,2,,6,1040235.0,1905.0,1603.0,1608.0
6e332199,1606-12-19 12:40:00,1609-03-04 09:32:00,97.685506,87.673046,182.637379,8.128913,2.0,2.0,4.0,0,0.0,74,1,1.0,6,1231959.0,805.0,1606.0,1609.0
6e3321bc,1604-05-24 20:55:00,1610-08-21 21:55:00,73.16944699999998,,256.691675,69.85721,2.0,3.0,2.0,0,1.0,38,3,,6,780123.0,2280.0,1604.0,1610.0
6e3321c2,1603-10-24 03:35:00,1609-07-22 07:23:00,12.157291,29.110074,53.821836,64.021033,2.0,4.0,2.0,0,,153,1,1.0,6,1515671.0,2098.0,1603.0,1609.0
6e3321dd,1604-11-23 02:17:00,1612-02-16 01:44:00,149.50198799999995,32.425306,214.505954,27.868823,2.0,4.0,4.0,0,1.0,68,1,,6,952240.0,2640.0,1604.0,1612.0
6e3321ed,1603-04-15 04:30:00,1609-09-25 21:38:00,65.692709,24.328975,5.828119999999998,1.561007,4.0,2.0,4.0,0,0.0,132,1,1.0,6,1463177.0,2355.0,1603.0,1609.0
6e3321f3,1603-01-16 00:53:00,1612-01-13 18:11:00,41.211472,5.731537,104.372275,6.641931,3.0,3.0,2.0,0,0.0,148,1,1.0,6,1522765.0,3284.0,1603.0,1612.0
6e3321fb,1604-02-04 23:38:00,1608-07-07 00:40:00,23.930409,65.567364,67.37241999999999,12.192642,4.0,2.0,4.0,0,0.0,74,3,1.0,6,1331855.0,1614.0,1604.0,1608.0
6e332208,1603-01-15 08:16:00,1611-06-04 07:51:00,89.683011,69.637958,,5.56679,3.0,4.0,4.0,0,0.0,112,1,1.0,6,1291399.0,3061.0,1603.0,1611.0
6e332211,1605-12-10 17:10:00,1609-09-02 02:32:00,16.455716,15.512835999999998,122.266818,45.757026,2.0,3.0,2.0,0,0.0,159,0,1.0,6,1583104.0,1361.0,1605.0,1609.0
6e332223,1601-07-25 00:58:00,1611-06-02 19:56:00,77.572577,,183.886399,29.487462,,4.0,3.0,0,1.0,48,1,,6,873608.0,3599.0,1601.0,1611.0
6e332226,1603-05-18 17:56:00,1609-07-25 00:37:00,34.860144,5.448445,152.527902,60.269725,3.0,2.0,4.0,0,0.0,116,2,1.0,6,1248864.0,2259.0,1603.0,1609.0
6e332229,1602-02-02 20:59:00,1612-11-21 14:16:00,92.102956,12.073637,11.087302,20.473548,3.0,,3.0,0,,145,4,1.0,6,1409664.0,3944.0,1602.0,1612.0
6e33223a,1602-09-22 18:15:00,1610-12-02 02:56:00,,21.28757,127.505406,0.423917,4.0,4.0,3.0,0,,136,3,,6,1405560.0,2992.0,1602.0,1610.0
6e33223d,1604-02-06 04:53:00,1612-02-02 12:20:00,,63.738783,0.96372,40.771497,3.0,3.0,3.0,1,0.0,156,3,1.0,6,1433602.0,2918.0,1604.0,1612.0
6e332248,1604-08-01 09:30:00,1610-10-12 19:33:00,30.275067,4.88174,58.348563,9.937899,4.0,2.0,2.0,1,0.0,122,3,1.0,6,1384612.0,2263.0,1604.0,1610.0
6e332257,1604-11-11 17:46:00,1608-01-13 18:11:00,,143.993305,263.733596,22.13166,4.0,2.0,3.0,0,0.0,93,1,1.0,6,1123101.0,1158.0,1604.0,1608.0
6e332259,1603-05-13 11:19:00,1610-08-27 23:43:00,32.101708,46.520569,79.086001,3.911073000000001,3.0,3.0,2.0,0,0.0,151,1,1.0,6,1503887.0,2663.0,1603.0,1610.0
6e332260,1605-03-01 05:11:00,1612-11-18 10:27:00,15.411641,11.061936,178.892588,14.433243,2.0,3.0,3.0,0,1.0,147,3,0.0,6,1444601.0,2819.0,1605.0,1612.0
6e332262,1601-03-16 15:45:00,1612-12-01 17:15:00,19.868275,0.430829,102.455514,6.786616,4.0,2.0,3.0,0,0.0,145,1,1.0,6,1464734.0,4278.0,1601.0,1612.0
6e332270,1601-07-05 04:54:00,1609-04-05 18:36:00,6.2788,90.542627,64.229435,40.500823,3.0,2.0,3.0,1,0.0,121,4,1.0,6,1266332.0,2831.0,1601.0,1609.0
6e332276,1604-04-11 12:31:00,1610-04-04 01:22:00,82.165337,32.165012,136.41359599999998,33.769208,4.0,3.0,2.0,0,0.0,153,1,,6,1456591.0,2183.0,1604.0,1610.0
6e332278,1603-10-26 18:56:00,1609-03-08 08:20:00,58.049301,91.10806,67.097965,6.561877000000001,3.0,3.0,4.0,0,0.0,74,0,1.0,6,1352496.0,1959.0,1603.0,1609.0
6e332289,1606-01-01 17:14:00,1607-01-14 23:48:00,23.774616,65.889169,97.912398,0.390643,4.0,3.0,2.0,0,0.0,131,1,,6,1447504.0,378.0,1606.0,1607.0
6e332297,1600-08-01 14:58:00,1611-07-10 00:30:00,,44.002751,208.040528,33.770713,4.0,3.0,4.0,1,1.0,125,1,0.0,6,1260760.0,3994.0,1600.0,1611.0
6e3322a3,1601-09-19 15:48:00,1612-10-18 11:16:00,65.71507700000001,21.751299,196.636108,0.636739,3.0,3.0,2.0,0,0.0,128,3,,6,1238327.0,4046.0,1601.0,1612.0
6e3322a9,1602-07-27 02:20:00,1610-06-27 04:58:00,118.402297,12.523441,31.394334000000004,9.743621,4.0,3.0,2.0,0,0.0,138,1,,6,1392299.0,2892.0,1602.0,1610.0
6e3322af,1604-01-09 09:31:00,1612-12-08 15:16:00,34.143962,13.383475,,13.585923,4.0,4.0,,0,0.0,115,0,1.0,6,1442762.0,3256.0,1604.0,1612.0
6e3322c6,1605-07-12 21:39:00,1610-11-09 09:18:00,60.022266,95.197868,60.190673,10.68237,2.0,3.0,2.0,0,0.0,109,4,1.0,6,1256993.0,1945.0,1605.0,1610.0
6e3322e0,1605-09-25 08:18:00,1609-01-28 18:13:00,52.376614,26.209619,70.713713,53.06118000000001,3.0,3.0,3.0,0,0.0,68,1,1.0,6,1196537.0,1221.0,1605.0,1609.0
6e3322e2,1601-05-03 07:11:00,1611-05-09 03:49:00,9.494223,78.995439,20.875583,1.520324,,3.0,4.0,0,0.0,142,1,1.0,6,1418326.0,3657.0,1601.0,1611.0
6e3322f6,1602-11-02 03:13:00,1609-09-20 10:59:00,,41.086095,95.6814,87.541437,,4.0,2.0,0,0.0,64,2,1.0,6,996677.0,2514.0,1602.0,1609.0
6e3322f9,1602-06-01 03:16:00,1608-02-27 12:34:00,25.746511,1.726288,107.166032,36.279524,2.0,,4.0,0,1.0,151,1,0.0,6,1464034.0,2097.0,1602.0,1608.0
6e332305,1600-01-26 15:47:00,1611-04-24 09:54:00,86.860146,,98.663757,13.807878,3.0,4.0,2.0,0,0.0,103,3,1.0,6,1229107.0,4105.0,1600.0,1611.0
6e332313,1602-06-16 23:48:00,1609-03-20 09:26:00,83.699602,36.132373,,12.824485,2.0,3.0,2.0,0,0.0,132,0,1.0,6,1406633.0,2468.0,1602.0,1609.0
6e332328,1603-05-11 19:47:00,1609-02-08 17:56:00,6.000329,62.82036,14.057857,71.923614,4.0,3.0,2.0,0,0.0,150,2,1.0,6,1441939.0,2099.0,1603.0,1609.0
6e33232f,1601-12-17 10:59:00,1607-03-25 00:23:00,68.67531600000001,19.841488,38.427615,32.642244,4.0,4.0,3.0,0,1.0,148,2,0.0,6,1487222.0,1923.0,1601.0,1607.0
6e332333,1601-06-05 03:40:00,1611-04-12 08:18:00,8.259288,17.194845,69.364131,37.876979,3.0,2.0,2.0,0,0.0,119,1,,6,1262180.0,3598.0,1601.0,1611.0
6e332336,1605-09-04 00:16:00,1607-02-27 08:44:00,,,72.83443299999998,0.5205989999999999,2.0,2.0,4.0,0,0.0,74,1,1.0,6,1388544.0,541.0,1605.0,1607.0
6e33233c,1606-09-26 10:32:00,1607-09-01 23:31:00,54.707242,124.624159,45.574792,8.31147,3.0,2.0,2.0,0,0.0,105,0,1.0,6,1344380.0,340.0,1606.0,1607.0
6e332342,1602-02-14 11:52:00,1612-12-14 05:10:00,22.199301,66.81886999999999,46.776381,55.533061,2.0,4.0,4.0,0,0.0,140,3,1.0,6,1342725.0,3955.0,1602.0,1612.0
6e332348,1601-03-21 11:29:00,1612-07-25 19:24:00,,100.89483,21.339489,1.7697889999999998,2.0,2.0,4.0,0,0.0,157,3,1.0,6,1361608.0,4144.0,1601.0,1612.0
6e33234f,1601-08-27 00:11:00,1611-06-28 20:18:00,124.863179,52.585566,107.514599,12.550559,4.0,2.0,3.0,0,0.0,64,1,1.0,6,1017250.0,3592.0,1601.0,1611.0
6e33235f,1600-01-25 00:31:00,1611-07-23 05:44:00,24.787965,89.23795799999998,101.957787,33.91665,2.0,4.0,2.0,0,0.0,44,0,1.0,6,999108.0,4197.0,1600.0,1611.0
6e332362,1602-07-16 23:14:00,1610-10-18 08:48:00,,145.876149,98.477115,1.817905,4.0,3.0,,0,0.0,74,2,1.0,6,1182662.0,3015.0,1602.0,1610.0
6e332369,1604-08-14 02:20:00,1612-08-04 00:50:00,40.288393,54.90455,234.97106,14.917382,3.0,2.0,2.0,0,0.0,139,1,,6,1277521.0,2911.0,1604.0,1612.0
6e332379,1601-02-26 03:40:00,1611-07-24 02:55:00,68.540071,30.80185,62.742375,24.320377,2.0,3.0,3.0,1,,146,1,1.0,6,1379515.0,3799.0,1601.0,1611.0
6e33239c,1601-02-13 05:53:00,1612-03-12 01:59:00,,96.752697,216.499032,4.679405,2.0,4.0,4.0,0,0.0,127,4,1.0,6,1262269.0,4044.0,1601.0,1612.0
6e3323a2,1603-10-21 18:36:00,1609-03-26 22:13:00,56.362237,,32.232769,30.944425,4.0,4.0,,0,0.0,143,2,1.0,6,1491416.0,1983.0,1603.0,1609.0
6e3323ac,1601-06-02 23:18:00,1608-02-13 16:55:00,29.859769,82.93570600000002,260.653891,26.233892,4.0,3.0,4.0,0,0.0,104,4,1.0,6,1228066.0,2446.0,1601.0,1608.0
6e3323bd,1606-03-21 05:20:00,1612-01-28 17:45:00,84.617648,26.202897,169.799685,29.486415,2.0,2.0,3.0,1,0.0,114,2,1.0,6,1168150.0,2139.0,1606.0,1612.0
6e3323d3,1605-06-09 22:23:00,1611-06-26 02:27:00,23.586173,28.140713,78.372939,11.769601,,,2.0,0,0.0,95,3,1.0,6,1245049.0,2207.0,1605.0,1611.0
6e3323e1,1603-07-16 16:13:00,1608-02-13 03:48:00,56.27747900000001,16.068710999999997,33.226536,11.366133,3.0,3.0,3.0,0,0.0,131,1,1.0,6,1478271.0,1672.0,1603.0,1608.0
6e3323e9,1604-04-27 11:47:00,1611-04-25 00:54:00,4.941351,33.942575,179.022742,21.328701,3.0,3.0,2.0,0,0.0,155,1,1.0,6,1505297.0,2553.0,1604.0,1611.0
6e3323ef,1604-06-06 20:57:00,1607-03-27 08:14:00,48.266418,29.750991,103.360738,78.035102,2.0,2.0,4.0,0,0.0,90,1,1.0,6,1177963.0,1023.0,1604.0,1607.0
6e3323fa,1605-09-14 16:50:00,1609-03-07 05:19:00,30.751084,44.520684,84.819117,24.146205,,4.0,2.0,0,0.0,102,1,1.0,6,1330288.0,1269.0,1605.0,1609.0
6e332408,1604-11-15 19:16:00,1611-04-25 23:34:00,88.175523,,42.181063,2.4092740000000004,3.0,4.0,4.0,0,,83,2,1.0,6,1182545.0,2352.0,1604.0,1611.0
6e33240c,1606-01-14 09:30:00,1607-12-19 22:21:00,61.793884,8.026308,46.976744,14.803882000000002,2.0,2.0,2.0,1,1.0,83,1,0.0,6,1207120.0,704.0,1606.0,1607.0
6e33241b,1605-10-22 13:12:00,1612-12-06 18:59:00,21.751981,,46.800763,23.828043,3.0,3.0,3.0,0,0.0,127,1,1.0,6,1403177.0,2602.0,1605.0,1612.0
6e33241e,1600-03-20 01:40:00,1607-08-27 04:57:00,,,78.845766,58.764213,3.0,3.0,2.0,0,,128,3,1.0,6,1310366.0,2716.0,1600.0,1607.0
6e332420,1602-04-04 05:28:00,1607-11-11 14:31:00,115.142622,60.860881000000006,68.427392,29.837216,,2.0,3.0,0,0.0,63,1,1.0,6,1037754.0,2047.0,1602.0,1607.0
6e332425,1602-12-09 03:26:00,1607-11-19 20:34:00,75.124765,50.557781,,37.102822,2.0,4.0,,1,0.0,103,3,1.0,6,1212688.0,1806.0,1602.0,1607.0
6e33242d,1604-04-05 20:42:00,1609-07-01 01:17:00,30.429843,119.996083,11.413287,30.987447,2.0,4.0,3.0,0,,156,1,1.0,6,1481633.0,1912.0,1604.0,1609.0
6e332438,1605-04-14 01:56:00,1608-12-26 15:26:00,14.864185999999998,45.29016,,16.954384,2.0,4.0,4.0,0,0.0,54,3,1.0,6,1143956.0,1352.0,1605.0,1608.0
6e33244a,1601-02-03 17:28:00,1612-05-21 08:16:00,86.400805,12.301088,208.326711,17.114794,2.0,3.0,3.0,0,0.0,154,1,1.0,6,1386644.0,4124.0,1601.0,1612.0
6e332457,1603-04-24 04:46:00,1612-01-06 19:35:00,94.565607,146.700349,14.213839000000002,41.814484,4.0,3.0,2.0,0,,142,1,1.0,6,1315586.0,3179.0,1603.0,1612.0
6e332461,1601-03-21 08:43:00,1607-05-17 17:33:00,45.897099,0.143241,119.729093,10.922953,3.0,2.0,,0,0.0,99,1,1.0,6,1283343.0,2248.0,1601.0,1607.0
6e33246c,1606-07-26 07:53:00,1608-06-20 20:42:00,66.98538,66.853287,131.426743,13.266068,,,2.0,0,0.0,156,2,,6,1351298.0,695.0,1606.0,1608.0
6e33248a,1606-06-11 10:13:00,1612-04-09 03:57:00,7.563561,7.558008999999998,72.813559,13.582382999999998,3.0,2.0,4.0,1,0.0,146,2,1.0,6,1451610.0,2128.0,1606.0,1612.0
6e332494,1603-07-24 17:34:00,1612-09-20 10:40:00,147.942616,,119.986406,43.119658,4.0,3.0,3.0,0,,128,1,1.0,6,1280394.0,3345.0,1603.0,1612.0
6e33249a,1604-02-07 06:51:00,1610-04-09 03:59:00,42.599295,35.109088,22.535241,12.703015,2.0,2.0,2.0,0,,134,0,1.0,6,1448047.0,2252.0,1604.0,1610.0
6e3324a5,1603-11-13 09:15:00,1607-11-10 11:47:00,13.506498,,146.237806,20.616914,2.0,3.0,2.0,0,0.0,156,3,1.0,6,1513363.0,1458.0,1603.0,1607.0
6e3324ae,1600-06-05 21:29:00,1609-06-13 04:39:00,26.795720000000006,71.892951,93.561181,6.747757000000001,2.0,2.0,2.0,0,1.0,153,0,,6,1368704.0,3294.0,1600.0,1609.0
6e3324b8,1602-08-21 11:28:00,1610-05-08 14:13:00,109.496924,35.367707,149.46931899999996,55.938601,,2.0,2.0,0,0.0,119,1,1.0,6,1192289.0,2817.0,1602.0,1610.0
6e3324bb,1603-09-14 15:25:00,1610-11-12 05:47:00,92.192915,38.247347,31.967581,7.441111,4.0,3.0,4.0,0,0.0,151,3,1.0,6,1491313.0,2615.0,1603.0,1610.0
6e3324d1,1604-05-14 19:40:00,1608-11-13 19:40:00,72.23257,34.775156,79.437635,23.427677,2.0,2.0,4.0,0,1.0,123,3,0.0,6,1289879.0,1644.0,1604.0,1608.0
6e3324d6,1603-04-26 11:44:00,1609-06-09 09:38:00,10.698194,81.595619,20.537362,26.422317,4.0,4.0,4.0,1,0.0,150,2,1.0,6,1477666.0,2235.0,1603.0,1609.0
6e3324e1,1604-11-23 05:44:00,1607-11-15 12:53:00,4.769837,53.14899200000001,128.08386299999998,13.837066,3.0,3.0,4.0,0,0.0,137,1,1.0,6,1491389.0,1087.0,1604.0,1607.0
6e3324e3,1602-06-14 18:54:00,1612-09-05 00:52:00,33.790797999999995,,120.12912,29.427878000000003,,2.0,4.0,0,1.0,119,2,1.0,6,1197249.0,3735.0,1602.0,1612.0
6e3324f3,1602-09-02 10:16:00,1607-03-14 21:56:00,52.76129,72.116277,18.4041,43.083721,4.0,2.0,4.0,0,0.0,84,0,1.0,6,1270925.0,1654.0,1602.0,1607.0
6e332509,1604-11-10 14:15:00,1608-09-05 00:15:00,44.681038,38.49188400000001,129.61971699999998,5.379607,4.0,4.0,2.0,0,1.0,117,1,0.0,6,1450687.0,1394.0,1604.0,1608.0
6e33250c,1605-01-25 12:13:00,1607-05-24 08:32:00,109.833676,,153.026007,3.378564,2.0,4.0,4.0,1,0.0,155,3,,6,1411421.0,848.0,1605.0,1607.0
6e33250f,1602-05-09 10:28:00,1609-07-20 02:14:00,14.716959,5.21185,49.30904500000001,44.927165,4.0,3.0,4.0,0,0.0,129,3,1.0,6,1438006.0,2628.0,1602.0,1609.0
6e332511,1605-01-06 12:21:00,1607-08-25 02:28:00,7.9606309999999985,19.274651,121.806139,84.73534699999998,2.0,2.0,2.0,0,0.0,37,1,1.0,6,1002311.0,960.0,1605.0,1607.0
6e33251b,1603-05-08 05:23:00,1608-09-11 01:35:00,27.589749,12.062271,206.112419,16.891648,2.0,2.0,2.0,0,0.0,150,2,1.0,6,1395793.0,1952.0,1603.0,1608.0
6e332521,1600-06-09 22:37:00,1609-02-21 07:35:00,29.277221,31.162756,132.285078,27.583468,3.0,2.0,4.0,0,,143,4,1.0,6,1405293.0,3178.0,1600.0,1609.0
6e33252a,1606-04-20 08:33:00,1608-09-16 08:36:00,121.705936,,197.221698,25.903425,2.0,4.0,3.0,0,0.0,135,1,1.0,6,1383339.0,880.0,1606.0,1608.0
6e332530,1603-12-03 01:55:00,1609-04-14 05:35:00,30.58711,28.89745,225.977585,69.3358,,4.0,3.0,0,1.0,74,2,0.0,6,1200309.0,1959.0,1603.0,1609.0
6e332532,1604-10-25 21:16:00,1610-10-10 09:34:00,9.996448,40.687233,65.73721,39.368995,3.0,2.0,4.0,0,0.0,124,2,1.0,6,1318504.0,2175.0,1604.0,1610.0
6e332539,1604-10-23 01:52:00,1611-05-15 13:26:00,,31.114336,158.48123700000005,24.246878,2.0,,4.0,0,0.0,154,3,,6,1350555.0,2395.0,1604.0,1611.0
6e332556,1604-12-16 05:45:00,1608-12-20 07:17:00,30.319517,,140.195985,20.253811,2.0,3.0,2.0,0,1.0,101,1,0.0,6,1281119.0,1465.0,1604.0,1608.0
6e332562,1600-02-15 22:53:00,1609-07-14 10:42:00,9.955607,21.168957,111.334888,29.200202,2.0,4.0,,0,0.0,146,1,1.0,6,1465379.0,3436.0,1600.0,1609.0
6e332568,1604-03-19 08:51:00,1608-09-11 10:13:00,59.043297,78.275536,200.393163,15.439448,2.0,4.0,4.0,0,0.0,94,1,1.0,6,1209979.0,1637.0,1604.0,1608.0
6e332591,1604-03-28 22:31:00,1607-09-08 20:40:00,82.47847900000002,4.765431,9.895572,55.001755,3.0,3.0,4.0,0,0.0,152,1,1.0,6,1543713.0,1258.0,1604.0,1607.0
6e332599,1604-08-24 04:18:00,1609-01-15 08:52:00,45.392872,,87.000033,16.29211,2.0,3.0,4.0,0,0.0,159,0,1.0,6,1573440.0,1605.0,1604.0,1609.0
6e3325ab,1606-08-25 05:46:00,1611-12-02 01:38:00,,98.773017,106.445282,15.997891,3.0,4.0,,0,0.0,146,1,1.0,6,1454578.0,1924.0,1606.0,1611.0
6e3325b2,1602-10-02 23:57:00,1609-06-22 13:11:00,25.139524,24.005058,41.40294,69.99025400000001,3.0,4.0,3.0,0,0.0,125,0,1.0,6,1451467.0,2454.0,1602.0,1609.0
6e3325c2,1601-08-18 20:58:00,1609-09-05 17:31:00,71.926715,,167.914196,26.158007,3.0,3.0,2.0,0,0.0,142,2,1.0,6,1350906.0,2939.0,1601.0,1609.0
6e3325c4,1601-01-23 00:29:00,1612-05-25 00:45:00,,140.476726,108.624601,15.607614000000002,,4.0,2.0,0,0.0,137,3,1.0,6,1245824.0,4140.0,1601.0,1612.0
6e3325d0,1603-02-25 06:23:00,1610-10-27 19:15:00,69.803217,41.95835200000001,117.641607,79.01650500000002,2.0,2.0,4.0,0,0.0,145,1,,6,1287992.0,2801.0,1603.0,1610.0
6e3325d2,1602-06-01 12:48:00,1608-04-19 06:44:00,68.062209,126.47384,4.795354,9.305522,3.0,3.0,3.0,0,0.0,142,1,1.0,6,1402524.0,2148.0,1602.0,1608.0
6e3325d7,1606-12-15 08:19:00,1609-06-07 02:50:00,34.11446,73.51264599999998,138.300798,6.7811119999999985,3.0,4.0,2.0,0,0.0,71,2,1.0,6,1148292.0,904.0,1606.0,1609.0
6e3325da,1604-02-17 16:45:00,1608-04-27 05:51:00,90.873201,60.24187,42.525329,23.620748000000006,2.0,2.0,2.0,0,0.0,145,1,1.0,6,1402344.0,1530.0,1604.0,1608.0
6e3325e0,1601-06-24 00:23:00,1610-07-19 02:47:00,14.87498,35.768631,54.05386899999999,42.514042,2.0,4.0,2.0,0,1.0,141,1,0.0,6,1415935.0,3312.0,1601.0,1610.0
6e3325f3,1601-04-15 19:28:00,1607-11-02 19:25:00,13.400996,,,11.643844,,2.0,2.0,0,0.0,131,3,1.0,6,1339718.0,2391.0,1601.0,1607.0
6e332602,1602-02-09 16:11:00,1607-04-28 22:28:00,57.18570500000001,2.668376,71.778144,18.830065,2.0,3.0,3.0,0,0.0,100,0,1.0,6,1379611.0,1904.0,1602.0,1607.0
6e332611,1605-07-16 00:18:00,1612-05-06 00:11:00,,71.285113,52.73023900000001,12.71711,3.0,2.0,3.0,0,0.0,138,0,1.0,6,1437301.0,2485.0,1605.0,1612.0
6e332613,1606-11-02 16:55:00,1608-01-22 00:16:00,84.302861,33.919073,49.031246,13.177829999999998,3.0,,4.0,0,,146,4,1.0,6,1515116.0,445.0,1606.0,1608.0
6e332616,1600-11-25 17:44:00,1610-01-16 11:19:00,,2.471321,4.288507,20.676507,3.0,4.0,2.0,0,0.0,157,3,1.0,6,1550784.0,3338.0,1600.0,1610.0
6e332624,1606-03-06 22:43:00,1609-06-06 15:47:00,65.626026,78.409974,99.349974,35.82416,4.0,2.0,4.0,0,0.0,111,1,1.0,6,1294652.0,1187.0,1606.0,1609.0
6e33262a,1606-01-12 19:36:00,1611-10-03 06:54:00,,,90.529435,17.434888,4.0,2.0,3.0,0,0.0,129,0,1.0,6,1441067.0,2089.0,1606.0,1611.0
6e332648,1606-11-16 07:36:00,1610-03-17 03:38:00,38.760073,138.57432,40.992776,48.129822,4.0,4.0,2.0,0,0.0,102,3,1.0,6,1243986.0,1216.0,1606.0,1610.0
6e33264c,1604-07-16 08:28:00,1609-09-04 19:33:00,90.201607,62.32993,87.315026,4.127356,3.0,3.0,4.0,0,0.0,10,1,,6,824341.0,1876.0,1604.0,1609.0
6e332652,1604-08-04 02:58:00,1610-11-25 01:41:00,7.104518,1.939402,0.330194,36.174715,2.0,3.0,2.0,0,0.0,105,1,1.0,6,1350840.0,2303.0,1604.0,1610.0
6e332660,1602-10-01 02:51:00,1607-09-13 23:24:00,139.278991,,226.121366,41.501255,4.0,4.0,3.0,1,0.0,145,1,1.0,6,1387437.0,1808.0,1602.0,1607.0
6e332665,1603-07-19 03:46:00,1612-10-21 01:25:00,89.378213,67.616106,47.76452800000001,20.375288,2.0,4.0,3.0,0,0.0,122,1,1.0,6,1299698.0,3381.0,1603.0,1612.0
6e33266b,1603-01-06 10:14:00,1608-07-10 15:56:00,33.961213,18.729134,40.201027,37.384621,2.0,4.0,4.0,1,0.0,145,0,1.0,6,1542358.0,2012.0,1603.0,1608.0
6e332670,1603-09-01 13:28:00,1609-10-02 18:24:00,23.192365,,117.238057,31.908829,3.0,2.0,2.0,1,0.0,108,3,,6,1162279.0,2223.0,1603.0,1609.0
6e332690,1604-01-26 15:43:00,1612-07-06 06:20:00,48.664725,82.93568499999998,166.78524299999995,70.322498,,4.0,3.0,0,0.0,74,1,1.0,6,1190416.0,3083.0,1604.0,1612.0
6e332693,1606-07-04 12:55:00,1609-08-23 00:52:00,44.411224,45.657495,112.56627,14.447519,2.0,2.0,3.0,0,0.0,142,4,1.0,6,1438997.0,1145.0,1606.0,1609.0
6e33269f,1603-10-05 20:58:00,1608-05-22 21:53:00,,52.041624,83.029517,19.595124,3.0,4.0,2.0,0,0.0,137,1,1.0,6,1476028.0,1691.0,1603.0,1608.0
6e3326a2,1605-12-15 21:40:00,1611-01-06 20:21:00,41.258771,26.555859,29.455992,22.099112,4.0,3.0,3.0,0,1.0,82,0,0.0,6,1304045.0,1847.0,1605.0,1611.0
6e3326ac,1606-08-03 19:39:00,1612-04-15 02:38:00,79.213442,20.477905,26.68708,16.658938,2.0,4.0,2.0,1,0.0,77,4,,6,1135968.0,2081.0,1606.0,1612.0
6e3326b4,1604-05-02 02:37:00,1611-12-15 10:58:00,,11.334388,107.911523,1.23905,4.0,4.0,3.0,0,0.0,134,1,1.0,6,1506109.0,2783.0,1604.0,1611.0
6e3326c4,1605-09-25 07:42:00,1607-03-17 04:25:00,46.074526,79.775127,59.38864,4.760282,2.0,3.0,4.0,0,0.0,74,1,1.0,6,1357844.0,537.0,1605.0,1607.0
6e3326cf,1605-05-18 05:22:00,1612-06-26 00:39:00,,,42.042367,36.081292,4.0,3.0,3.0,0,0.0,133,1,1.0,6,1427562.0,2595.0,1605.0,1612.0
6e3326d4,1604-03-01 09:28:00,1611-06-28 00:39:00,119.324825,18.661351,5.16892,68.579527,4.0,2.0,3.0,0,0.0,13,1,,6,787874.0,2674.0,1604.0,1611.0
6e3326da,1605-02-05 11:30:00,1611-03-04 01:52:00,65.55934,142.62997099999995,182.256788,48.939133,3.0,4.0,4.0,0,,158,1,,6,1358927.0,2217.0,1605.0,1611.0
6e3326df,1604-12-10 06:16:00,1611-08-22 06:33:00,,,144.766022,29.208952000000004,,4.0,,0,0.0,143,1,1.0,6,1424450.0,2446.0,1604.0,1611.0
6e3326ea,1604-05-23 04:30:00,1612-11-27 19:55:00,70.08984699999999,,203.459794,26.143541,,3.0,2.0,0,0.0,81,0,1.0,6,1117408.0,3110.0,1604.0,1612.0
6e3326f0,1605-01-21 12:24:00,1610-11-04 14:16:00,24.715327,13.594805,47.36014,34.748901000000004,2.0,3.0,3.0,0,0.0,122,2,1.0,6,1370283.0,2113.0,1605.0,1610.0
6e3326f2,1604-07-21 22:30:00,1607-12-10 13:21:00,7.349928999999999,,46.760302,11.763401,3.0,3.0,,0,0.0,137,0,1.0,6,1553610.0,1236.0,1604.0,1607.0
6e3326f5,1604-10-28 00:20:00,1611-11-15 19:48:00,10.960723,46.88233,104.778914,55.800215,,4.0,4.0,0,,113,1,1.0,6,1311926.0,2574.0,1604.0,1611.0
